Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Galilea-Zabalza, I., Buil-Cosiales, P., Salas-Salvadó, J., Toledo, E., Ortega-Azorín, C., Díez-Espino, J., Vázquez-Ruiz, Z., Zomeño, M.D., Vioque, J., Martínez, J.A., Romaguera, D., Perez-Farinos, N., López-Miranda, J., Estruch, R., Bueno-Cavanillas, A., Arós, F., Tur, J.A., Tinahones, F., Serra-Majem, L., Marcos-Delgado, A., Ortega-Calvo, M., Vázquez, C., Pintó, X., Vidal, J., Daimiel, L., Delgado-Rodríguez, M., Matía, P., Corella, D., Diaz-López, A., Babio, N., Muñoz, M.A., Fitó, M., González-Palacios, S., Abete, I., García-Rios, A., Ros, E., Martínez-González, M.A., Corella, D., Estruch, R., Fitó, M., Martínez-González, M.A., Ros, E., Salas-Salvadó, J., Arós, F., Aldamiz, M., Alonso, A., Berjón, J., Forga, L., Gállego, J., García Layana, M.A., Larrauri, A., Portu, J., Timiraos, J., Serrano-Martínez, M., Salas-Salvadó, J., Babio, N., Ros, E., Sánchez-Tainta, A., Fitó, M., Schröder, H., Marcos, A., Corella, D., Wärnberg, J., Estruch, R., Fernández-Aranda, F., Botella, C., Salas-Salvadó, J., Stampfer, M.J., Sabate, J., Astrup, A., Fernandez-Aviles, F., Pi-Sunyer, X., Razquin, C., Ruiz-Canela, M., Bes-Rastrollo, M., Sanchez Tainta, A., SanJulian Aranguren, B., Goñi, E., Barrientos, I., Canales, M., Rico, A., Basterra Gortari, J., Garcia Arellano, A., Lecea-Juarez, O., Carlos Cenoz-Osinaga, J., Bartolome-Resano, J., Sola-Larraza, A., Lozano-Oloriz, E., Cano-Valles, B., Eguaras, S., Pascual Roquet-Jalmar, E., Lancova, H., Ramallal, R., Garcia-Perez, M.L., Estremera-Urabayen, V., Ariz-Arnedo, M.J., Hijos-Larraz, C., Fernandez Alfaro, C., Iñigo-Martinez, B., Villanueva Moreno, R., Martin-Almendros, S., Barandiaran-Bengoetxea, L., Fuertes-Goñi, C., Lezaun-Indurain, A., Guruchaga-Arcelus, M.J., Olmedo-Cruz, O., Iñigo-Martínez, B., Escriche-Erviti, L., Ansorena-Ros, R., Sanmatin-Zabaleta, R., Apalategi-Lasa, J., Villanueva-Telleria, J., Hernández-Espinosa, M.M., Arroyo-Bergera, I., Herrera-Valdez, L., Dorronsoro-Dorronsoro, L., González, J.I., Sorlí, J.V., Portolés, O., Fernández-Carrión, R., Ortega-Azorín, C., Barragán, R., Asensio, E.M., Coltell, O., Sáiz, C., Osma, R., Férriz, E., González-Monje, I., Giménez-Fernández, F., Quiles, L., Carrasco, P., San Onofre, N., Carratalá-Calvo, A., Valero-Barceló, C., Antón, F., Mir, C., Sánchez-Navarro, S., Navas, J., González-Gallego, I., Bort-Llorca, L., Pérez-Ollero, L., Giner-Valero, M., Monfort-Sáez, R., Nadal-Sayol, J., Pascual-Fuster, V., Martínez-Pérez, M., Riera, C., Belda, M.V., Medina, A., Miralles, E., Ramírez-Esplugues, M.J., Rojo-Furió, M., Mattingley, G., Delgado, M.A., Pages, M.A., Riofrío, Y., Abuomar, L., Blasco-Lafarga, N., Tosca, R., Lizán, L., Valcarce, A.M., Medina, M.D., Monfort, R., De Valcárcel, S., Tormo, N., Felipe-Román, O., Lafuente, S., Navío, E.I., Aldana, G., Crespo, J.V., Llosa, J.L., González-García, L., Raga-Marí, R., Pedret Llaberia, R., Gonzalez, R., Sagarra Álamo, R., París Palleja, F., Balsells, J., Roca, J.M., Basora Gallisa, T., Vizcaino, J., Llobet Alpizarte, P., Anguera Perpiñá, C., Llauradó Vernet, M., Caballero, C., Garcia Barco, M., Moráan Martínez, M.D., García Rosselló, J., Del Pozo, A., Poblet Calaf, C., Arcelin Zabal, P., Floresví, X., Ciutat Benet, M., Palau Galindo, A., Cabré Vila, J.J., Dolz Andrés, F., Boj Casajuana, J., Ricard, M., Saiz, F., Isach, A., Sanchez Marin Martinez, M., Bulló, M., Becerra-Tomás, N., Mestres, G., Basora, J., Mena-Sánchez, G., Barrubés Piñol, L., Gil Segura, M., Papandreou, C., Rosique Esteban, N., Chig, S., Abellán Cano, I., Ruiz García, V., Salas-Huetos, A., Hernandez, P., Canudas, S., Camacho-Barcia, L., García-Gavilán, J., Diaz, A., Castañer, O., Muñoz, M.A., Zomeño, M.D., Hernaéz, A., Torres, L., Quifer, M., Llimona, R., Gal, L.A., Pérez, A., Farràs, M., Elosua, R., Marrugat, J., Vila, J., Subirana, I., Pérez, S., Muñoz, M.A., Goday, A., Chillaron Jordan, J.J., Flores Lerroux, J.A., Benaiges Boix, D., Farré, M., Menoyo, E., Muñoz-Aguayo, D., Gaixas, S., Blanchart, G., Sanllorente, A., Soria, M., Valussi, J., Cuenca, A., Forcano, L., Pastor, A., Boronat, A., Tello, S., Cabañero, M., Franco, L., De La Torre, R., Medrano, C., Bayó, J., García, M.T., Robledo, V., Babi, P., Canals, E., Soldevila, N., Carrés, L., Roca, C., Comas, M.S., Gasulla, G., Herraiz, X., Martínez, A., Vinyoles, E., Verdú, J.M., Masague Aguade, M., Baltasar Massip, E., Lopez Grau, M., Mengual, M., Moldon, V., Vila Vergaz, M., Cabanes Gómez, R., Ciurana, Gili Riu, M., Palomeras Vidal, A., Garcia De La Hera, M., González Palacios, S., Torres Collado, L., Valera Gran, D., Compañ Gabucio, L., Oncina Canovas, A., Notario Barandiaran, L., Orozco Beltran, D., Pertusa Martínez, S., Cloquell Rodrigo, B., Hernándis Marsán, M.V., Asensio, A., Altozano Rodado, M.C., Ballester Baixauli, J.J., Fernándis Brufal, N., Martínez Vergara, M.C., Román Maciá, J., Candela García, I., Pedro Cases Pérez, E., Tercero Maciá, C., Mira Castelló, L.A., De Los Ángeles García García, I., Zazo, J.M., Gisbert Sellés, C., Sánchez Botella, C., Fiol, M., Moñino, M., Colom, A., Konieczna, J., Morey, M., Zamanillo, R., Galmés, A.M., Pereira, V., Martín, M.A., Yáñez, A., Llobera, J., Ripoll, J., Prieto, R., Grases, F., Costa, A., Fernández-Palomeque, C., Fortuny, E., Noris, M., Munuera, S., Tomás, F., Fiol, F., Jover, A., Janer, J.M., Vallespir, C., Mattei, I., Feuerbach, N., Del Mar Sureda, M., Vega, S., Quintana, L., Fiol, A., Amador, M., González, S., Coll, J., Moyá, A., Abete, I., Cantero, I., Cristobo, C., Ibero-Baraibar, I., Zulet, M., Ágreda-Martínez, J., Lezáun-Burgui, M.D., Goñi-Ruiz, N., Bartolomé-Resano, R., Cano-Cáceres, E., Elcarte-López, T., Echarte-Osacain, E., Pérez-Sanz, B., Blanco-Platero, I., Andueza-Azcárate, S.A., Gimeno-Aznar, A., Ursúa-Sesma, E., Ojeda-Bilbao, B., Martinez-Jarauta, J., Ugalde-Sarasa, L., Rípodas-Echarte, B., Güeto-Rubio, M.V., Barón-López, F.J., Fernández García, J.C., Pérez-Farinós, N., Moreno-Morales, N., Rodríguez-Martínez, M.D.C., Pérez-López, J., Benavente-Marín, J.C., Crespo Oliva, E., Contreras Fernández, E., Carmona González, F.J., Carabaño Moral, R., Torres Moreno, S., Martín Ruíz, M.V., Alcalá Cornide, M., Fuentes Gómez, V., Criado García, J., Jiménez Morales, A.I., Delgado Casado, N., Ortiz Morales, A., Torres Peña, J.D., Gómez Delgado, F.J., Rodríguez Cantalejo, F., Caballero Villaraso, J., Alcalá, J.F., Peña Orihuela, P.J., Quintana Navarro, G., Casas, R., Domenech, M., Viñas, C., Castro-Barquero, S., Ruiz-León, A.M., Sadurní, M., Frontana, G., Villanueva, P., Gual, M., Soriano, R., Camafort, M., Sierra, C., Sacanella, E., Sala-Vila, A., Cots, J.M., Sarroca, I., García, M., Bermúdez, N., Pérez, A., Duaso, I., De La Arada, A., Hernández, R., Simón, C., De La Poza, M.A., Gil, I., Vila, M., Iglesias, C., Assens, N., Amatller, M., Rams, L.L., Benet, T., Fernández, G., Teruel, J., Azorin, A., Cubells, M., López, D., Llovet, J.M., Gómez, M.L., Climente, P., De Paula, L., Soto, J., Carbonell, C., Llor, C., Abat, X., Cama, A., Fortuny, M., Domingo, C., Liberal, A.I., Martínez, T., Yañez, E., Nieto, M.J., Pérez, A., Lloret, E., Carrazoni, C., Belles, A.M., Olmos, C., Ramentol, M., Capell, M.J., Casas, R., Giner, I., Muñoz, A., Martín, R., Moron, E., Bonillo, A., Sánchez, G., Calbó, C., Pous, J., Massip, M., García, Y., Massagué, M.C., Ibañez, R., Llaona, J., Vidal, T., Vizcay, N., Segura, E., Galindo, C., Moreno, M., Caubet, M., Altirriba, J., Fluxà, G., Toribio, P., Torrent, E., Anton, J.J., Viaplana, A., Vieytes, G., Duch, N., Pereira, A., Moreno, M.A., Pérez, A., Sant, E., Gené, J., Calvillo, H., Pont, F., Puig, M., Casasayas, M., Garrich, A., Senar, E., Martínez, A., Boix, I., Sequeira, E., Aragunde, V., Riera, S., Salgado, M., Fuentes, M., Martín, E., Ubieto, A., Pallarés, F., Sala, C., Abilla, A., Moreno, S., Mayor, E., Colom, T., Gaspar, A., Gómez, A., Palacios, L., Garrigosa, R., García Molina, L., Riquelme Gallego, B., Cano Ibañez, N., Maldonado Calvo, A., López Maldonado, A., Garrido, E.M., Baena Dominguez, A., García Jiménez, F., Thomas Carazo, E., Jesús Turnes González, A., González Jiménez, F., Padilla Ruiz, F., Machado Santiago, J., Martínez Bellón, M.D., Pueyos Sánchez, A., Arribas Mir, L., Rodríguez Tapioles, R., Dorador Atienza, F., Baena Camus, L., Osorio Martos, C., Rueda Lozano, D., López Alcázar, M., Ramos Díaz, F., Cruz Rosales Sierra, M., Alguacil Cubero, P., López Rodriguez, A., Guerrero García, F., Tormo Molina, J., Ruiz Rodríguez, F., Rekondo, J., Salaverria, I., Alonso-Gómez, A., Belló, M.C., Loma-Osorio, A., Tojal, L., Bruyel, P., Goicolea, L., Sorto, C., Casi Casanellas, A., Arnal Otero, M.L., Ortueta Martínez De Arbulo, J., Vinagre Morgado, J., Romeo Ollora, J., Urraca, J., Sarriegui Carrera, M.I., Toribio, F.J., Magán, E., Rodríguez, A., Castro Madrid, S., Gómez Merino, M.T., Rodríguez Jiménez, M., Gutiérrez Jodra, M., López Alonso, B., Iturralde Iriso, J., Pascual Romero, C., Izquierdo De La Guerra, A., Abbate, M., Aguilar, I., Angullo, E., Arenas, A., Argelich, E., Bibiloni, M.M., Bisbal, Y., Bouzas, C., Busquets, C., Capó, X., Carreres, S., De La Peña, A., Gallardo, L., Gámez, J.M., García, B., García, C., Julibert, A., Llompart, I., Mascaró, C.M., Mateos, D., Montemayor, S., Pons, A., Ripoll, T., Rodríguez, T., Salaberry, E., Sureda, A., Tejada, S., Ugarriza, L., Valiño, L., Bernal López, M.R., Macías González, M., Ruiz Nava, J., Fernández García, J.C., Muñoz Garach, A., Vilches Pérez, A., González Banderas, A., Alcaide Torres, J., Vargas Candela, A., León Fernández, M., Hernández Robles, R., Santamaría Fernández, S., Marín, J.M., Valdés Hernández, S., Villalobos, J.C., Ortiz, A., Álvarez-Pérez, J., Díaz Benítez, E.M., Díaz-Collado, F., Sánchez-Villegas, A., Pérez-Cabrera, J., Casañas-Quintana, L.T., García-Guerra, R.B., Bautista-Castaño, I., Ruano-Rodríguez, C., Sarmiento De La Fe, F., García-Pastor, J.A., Macías-Gutiérrez, B., Falcón-Sanabria, I., Simón-García, C., Santana-Santana, A.J., Álvarez-Álvarez, J.B., Díaz-González, B.V., Castillo Anzalas, J.M., Sosa-Also, R.E., Medina-Ponce, J., Abajo Olea, S., Adlbi Sibai, A., Aguado Arconada, A., Álvarez, L., Carriedo Ule, E., Escobar Fernández, M., Ferradal García, J.I., Fernández Vázquez, J.P., García González, M., González Donquiles, C., González Quintana, C., González Rivero, F., Lavinia Popescu, M., López Gil, J.I., López De La Iglesia, J., Marcos Delgado, A., Merino Acevedo, C., Reguero Celada, S., Rodríguez Bul, M., Vilorio-Marqués, L., Santos-Lozano, J.M., Miró-Moriano, L., Domínguez-Espinaco, C., Vaquero-Díaz, S., García-Corte, F.J., Santos-Calonge, A., Toro-Cortés, C., Pelegrina-López, N., Urbano-Fernández, V., Ortega-Calvo, M., Lozano-Rodríguez, J., Rivera-Benítez, I., Caballero-Valderrama, M., Iglesias-Bonilla, P., Román-Torres, P., Corchado-Albalat, Y., Mayoral-Sánchez, E., De Cos, A.I., Gutierrez, S., Artola, S., Galdon, A., Gonzalo, I., Galera, A., Gimenez-Gracia, M., Figueras, R., Poch, M., Freixedas, R., Trias, F., Sarasa, I., Fanlo, M., Lafuente, H., Liceran, M., Rodriguez-Sanchez, A., Pallarols, C., Monedero, J., Corbella, X., Corbella, E., Altés, A., Vinagre, I., Mestres, C., Viaplana, J., Serra, M., Vera, J., Freitas, T., Ortega, E., Pla, I., Ordovás, J.M., Micó, V., Berninches, L., Concejo, M.J., Muñoz, J., Adrián, M., De La Fuente, Y., Albertos, C., Villahoz, E., Cornejo, M.L., Gaforio, J.J., Moraleda, S., Liétor, N., Peis, J.I., Ureña, T., Rueda, M., Ballesta, M.I., Moreno Lopera, C., Aragoneses Isabel, C., Sirur Flores, M.A., Ceballos De Diego, M., Bescos Cáceres, T., Peña Cereceda, Y., Martínez Abad, M., Cabrera Vela, R., González Cerrajero, M., Rubio Herrera, M.A., Torrego Ellacuría, M., Barabash Bustelo, A., Ortiz Ramos, M., Garin Barrutia, U., Baños, R., García-Palacios, A., Cerdá Micó, C., Estañ Capell, N., Iradi, A., Fandos Sánchez, M., Fernández-Crehuet Navajas, J., Gutiérrez Bedmar, M., García Rodriguez, A., Mariscal Larrubia, A., Carnero Varo, M., Muñoz Bravo, C.","57202732640;26029100700;57202732874;7003562288;21835135600;6603398696;57198432171;57202731274;7005537294;57205314636;8161433300;17344333000;7006589709;7005989830;7003633315;7004158382;7003446022;7004498132;35596972100;57202736569;7003656963;7101849085;7004430064;35430483700;55334191600;7103303437;24401240600;7003570538;55195487000;24279242400;57199669354;57206229124;55933375400;57204643693;26323600100;35474202600;56200287800;57203075465;57202732835;57208853460;7004290629;57202558933;57206277408;57208872443;23007714500;57201961427;6701821954;6603432597;57192718899;57202725971;57193580480;57205048894;57193577565;56604043100;7003357665;57202554440;57201765573;57202728016;6602891390;35280719100;7102096885;57190234196;22636249900;57203178072;6602871103;7004121622;57202732874;55541278700;7005752910;56911177100;7006121046;57204335772;13612519200;6603417884;56247740200;24385916600;57202733910;57192161604;57202732046;57202726373;57196465491;57202726502;16506516700;57202735832;57202732986;57202727042;57194055447;57202733310;9746066700;56297443800;57202728549;57202729678;57193978200;57202729495;57194051620;57194057274;57202730353;56372551200;57202733854;57202392008;6507038926;57202733190;57205069269;57202731079;57202733102;57202732169;57202733853;57202736267;57202733192;57202727022;57202726259;57192164779;57202733608;57202736144;57202731279;57202731994;57192590236;7004605575;6603006074;57198451246;21835135600;56985719400;50261129400;6603090571;6602702155;56682123500;57202730851;57198425581;57202726866;57202561939;35739810600;57202735189;55237932900;57198422264;57202729570;57202736902;57198434482;57210353519;57202727063;57190214659;57190218153;6507207739;57202735619;57202730647;57205174453;57202727901;56681887400;8278486400;57202733149;57210286063;57202736195;57202734335;57194082686;16236275100;57192165884;57202730029;57202735683;57202736339;23974082500;55916846700;57202733209;55630937200;57202727305;57202734917;57202735512;57202736678;57210291553;57202727722;57202732851;56107787500;57202728036;57202727614;57189456880;57209368955;56179758300;57194478753;57202726276;57202726666;57198206748;6508234220;8306074100;57202733027;57192303929;57202726957;57206147832;57202732168;57202730481;54891999200;57202727457;57202736456;57202734367;57202732932;6505450158;6507052062;19337185800;57053864300;6507980678;57202730536;57202731328;6505698357;57202728495;57194127916;56416500800;56681961700;23017786300;57195325156;57202726746;57202735750;36470858000;55869397300;57202726624;57202733878;57202736573;48661483800;57205890776;6506614060;57194689148;57193122207;57208875408;36487707800;57207272093;57202278989;55916184000;7201577909;57202727840;57202734334;57202729870;7402509742;55235017800;57204698578;35305188500;7202012717;57208764346;57197994454;35272620200;57203024789;12546032200;57202736803;39960952200;35512619200;19736143500;15762863800;55795038100;55795367300;57202733707;57202732716;57202730870;53463189700;24076134100;23571196600;57189463656;56681968600;57204830662;57206031906;55418333700;57202732409;36658904100;57198925158;57202730522;57202728485;6603252899;35797384800;57202726266;57202732037;16243877900;57202730107;57202730165;57197868642;6701665983;56681838300;57202733114;6504671349;57195227280;57202731456;57202730452;57202726519;57202726732;57202734616;57202733040;57202726830;6602302888;57207628005;57110368000;55933220800;57201474445;57202730232;57202726682;57200265731;57200160194;36820680100;57202736701;57197580879;57202734041;6505699763;57202729119;57202728849;57202734625;57202730549;57202728102;57202733060;57202730178;57202726024;57202732286;6508222904;55326101300;7005315313;14120071900;57071544900;55109477900;57202534870;57208966089;57202732926;57202732256;57188560686;57208849223;6701626598;57210353568;57196615323;7005989301;15769074800;6602373215;57202731988;57202733892;57198443610;7006210907;7801413918;57200777953;56084099200;57202729517;57202730387;53063519000;39161240300;57202725984;57202732188;57202731145;57202729953;7202199974;35570170400;57202728780;16063147200;57194692620;57202733655;55634154600;6603188339;57202730078;57202735426;8377472600;57202732763;57202735110;57198420614;6505663131;57202731321;57202733879;57202734242;6505647873;57202728741;57202734878;37119129500;57202735935;57202730620;57053886300;55627885500;57209754538;26641788700;55317303200;57202726547;37093812800;57202735963;57202731037;6504030049;24465086900;6504373653;57202728254;57202730443;57202726743;57202733032;24079710100;37112511000;26323503800;56239799000;57192698678;55795860500;35485672200;57202728848;8915549200;55349242100;55159695700;25951190500;7004546313;56681881400;57202727634;57190577456;57191071764;57202726143;57198425610;57202736859;57202729179;23007541600;16186845800;7003691118;6507186196;57202732213;57202733583;55464708500;57202726851;7402509928;56682019800;6504286264;57205909349;56817177000;57202735959;57202728489;56927766800;56273972900;57202730672;57202729292;57202734657;57202726130;57205910361;57209479697;57202731435;57202725993;57206457871;57210332282;57192938938;57202727405;23093452400;7201507467;57195269701;57202732355;6506695044;16300691900;16300908200;57200919637;57202732586;7102270468;57202725938;57202731127;55229963700;57202730208;16300730600;57202735715;57202727831;57057692200;57202729026;56399123400;57202729617;55738552600;57190061430;57202730203;13105452500;57206165356;57202727001;57202733501;57202730915;36604219200;57202734381;57209400942;57202733752;57202727131;57202727313;57202725981;57202726055;57198632904;57202733767;20733406600;57202735324;57202727102;56628762000;57202727941;57202728108;57202725969;57202729435;7402230206;57191698334;7402509717;57202731952;57207598675;57202736106;57202729512;56651038800;57202727332;57202731221;54886788900;55462439700;57202732781;57202729269;57202727936;6603130965;57202735631;7103214358;57198523740;57202727290;57202726423;57202736723;57202732158;57206433942;54583970800;57202727688;57202733740;57204554730;57202727882;57202736735;57202733507;57202727150;57202734490;57202732660;57202728410;57206355586;57202733457;57199617666;7801407717;57202729402;57202725972;7801418629;57202726021;55502783700;7801332036;6603604008;6506882998;57202732685;6507628222;57202732076;6504161814;6506251890;6507068633;57202734091;6507329907;57202734384;57202726592;6506832683;57202735081;55639977200;56960235500;7004308784;7102682959;6603682575;57202732185;57202731123;57202730294;57202732248;6602851291;57202726672;57202729929;57202730066;57202732341;57202735068;57202729860;57202736027;57202733137;56949608100;57202728493;57202733587;57202726334;57202733685;57202730774;35147810000;57202728964;57202727522;57202734621;57195055851;57202726568;57202732078;56297249500;35344548500;57202735482;57200268262;57193455399;56072356100;57202735769;57202732036;57202730994;57202736770;55659350100;36133294700;57190571156;6603566427;57205046187;57202735653;57202728222;55314402500;57202728981;7103017169;57202736364;7006806333;26022579200;57199533241;57202732853;26421633300;24168975100;55936893500;57198162834;55668095000;57202726167;57202734913;24390754700;57194765820;57202728999;57202735684;54279445000;57209161531;57202730125;57202730048;13007149400;24586741900;57189758212;57202726390;6602876903;57193578419;57201795241;57190950442;6506993139;56509637600;57201800654;57201798941;56682033100;56682105500;56682033700;26768256600;57202726550;55946988600;57201791941;57201802465;57201804191;55634829300;57202735371;57202734185;57197007034;57202730215;57208968509;57202730425;57202733026;57209483181;56901427300;57202731392;57202730896;57202735113;57202734035;57053825600;57202736568;57202727916;6506373167;57202727161;57194276273;57202363864;57198426775;57198442734;57198432201;57200123590;57202733923;57202729365;57202728396;57202727954;57208943190;57198448151;57202726279;57056398700;6507651106;36961182300;6506805439;6506984392;6603542703;57202726027;26030854700;55874759100;57202735398;57205137781;57202733781;16301022200;57202726338;57202726314;37024930100;18438433600;57210049209;57202727132;57188663688;57202728214;57202736812;57202730664;7004014299;57175599500;57207500412;57209368867;57209068550;15073563400;7203064251;57202729641;57202726886;8281845100;19837010500;7101791147;56514970300;57194023174;57202734266;36188719500;57202726193;57202735253;57202730363;57202733491;57196933460;6603906606;57189625389;57202731939;57202733998;57204227997;57202726500;57202730935;6507876492;6506169589;57202734658;57202727502;57053835200;57202732033;57053842400;57202736805;14058055400;6602589020;57202736708;6507479104;57200189592;57202728098;57210354419;55917735200;57202726191;12784517800;6603044360;57202727031;6603404555;6506505275;7003580536;55811878600;6507508252;35201757300;","Mediterranean diet and quality of life: Baseline cross-sectional analysis of the PREDIMED-PLUS trial",2018,"PLoS ONE","13","6", e0198974,"","",,8,"10.1371/journal.pone.0198974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049153045&doi=10.1371%2fjournal.pone.0198974&partnerID=40&md5=7ce7cbc68921fd0413db2c89947332c6",Article,"Final",Open Access,Scopus,2-s2.0-85049153045
"Bücker, L., Bierbrodt, J., Hand, I., Wittekind, C., Moritz, S.","57201477615;56472717900;54885153500;36607211500;7005488974;","Effects of a depression-focused internet intervention in slot machine gamblers: A randomized controlled trial",2018,"PLoS ONE","13","6", e0198859,"","",,7,"10.1371/journal.pone.0198859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048164449&doi=10.1371%2fjournal.pone.0198859&partnerID=40&md5=2318fc0e4ee9974d7d0a60ba24b1f59e",Article,"Final",Open Access,Scopus,2-s2.0-85048164449
"Hossen, M.A., Hossain, M.Y., Khatun, D., Nawer, F., Parvin, M.F., Arabi, A., Bashar, M.A.","56549718200;16042589800;57193501808;56830557000;57193500878;57202399295;55782943200;","Population parameters of the Minor carp Labeo bata (Hamilton, 1822) in the Ganges River of northwestern Bangladesh",2018,"Jordan Journal of Biological Sciences","11","2",,"179","186",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048235247&partnerID=40&md5=e559ad3bafeb158c4ee9c6dc8a3bc75e",Article,"Final",,Scopus,2-s2.0-85048235247
"García, S., Zhang, Z.-L., Altalhi, A., Alshomrani, S., Herrera, F.","37103985200;56068596800;55320310600;55369704400;7102347190;","Dynamic ensemble selection for multi-class imbalanced datasets",2018,"Information Sciences","445-446",,,"22","37",,16,"10.1016/j.ins.2018.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043364952&doi=10.1016%2fj.ins.2018.03.002&partnerID=40&md5=d099a47c40cb23464df5bc60e92b6fa9",Article,"Final",,Scopus,2-s2.0-85043364952
"Vand, H.D.A., Vargahan, F.A., Birashk, B., Habibi, M., Haghighi, K.S., Fereidooni, F.","57193239634;57202847408;24079991700;55547012000;25654123400;57202854865;","Validity and reliability of the dysfunctional beliefs and attitudes about sleep scale-10 in iranian clinical population",2018,"Iranian Journal of Psychiatry and Behavioral Sciences","12","2", e12288,"","",,,"10.5812/ijpbs.12288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049556079&doi=10.5812%2fijpbs.12288&partnerID=40&md5=e59f72853f06c4ee4f23abd2193368e6",Article,"Final",Open Access,Scopus,2-s2.0-85049556079
"Nayek, S., Padhy, P.K.","57192804725;6602473417;","Approximation of personal exposure to fine particulate matters (PM <inf>2.5</inf> ) during cooking using solid biomass fuels in the kitchens of rural West Bengal, India",2018,"Environmental Science and Pollution Research","25","16",,"15925","15933",,3,"10.1007/s11356-018-1831-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044472135&doi=10.1007%2fs11356-018-1831-7&partnerID=40&md5=ca0b8b14ff2c7a977bc7ddda2ff0b51c",Article,"Final",,Scopus,2-s2.0-85044472135
"Zubaidah, S., Mahanal, S., Rosyida, F., Kurniawati, Z.L., Sholihah, M., Ismirawati, N.","57193818701;57193096117;57202628454;57204145596;57190796343;57204147458;","Using remap-TmPS learning to improve low-ability students' critical thinking skills",2018,"Asia-Pacific Forum on Science Learning and Teaching","19","1", 11,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054649721&partnerID=40&md5=3608f58090c3a403c7ebd732de71d5d1",Article,"Final",,Scopus,2-s2.0-85054649721
"Golchin Rad, K., Kim, S.-Y.","57201976962;55718671200;","Factors Affecting Construction Labor Productivity: Iran Case Study",2018,"Iranian Journal of Science and Technology - Transactions of Civil Engineering","42","2",,"165","180",,,"10.1007/s40996-018-0095-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046653744&doi=10.1007%2fs40996-018-0095-2&partnerID=40&md5=f877d282c1f9f0697f8df0dc52caf942",Article,"Final",,Scopus,2-s2.0-85046653744
"Rooker, K., Gavrilets, S.","55355171000;7003653401;","On the evolution of visual female sexual signalling",2018,"Proceedings of the Royal Society B: Biological Sciences","285","1879", 20172875,"","",,1,"10.1098/rspb.2017.2875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047901784&doi=10.1098%2frspb.2017.2875&partnerID=40&md5=1b68c6929fdb5f6b5237678afc245911",Article,"Final",Open Access,Scopus,2-s2.0-85047901784
"Peng, P., Li, M., Liu, H., Tian, Y.-R., Chu, S.-L., van Halm-Lutterodt, N., Jing, B., Jiang, T.","57202214327;56908426600;57190051473;57202707949;40261226400;56371390700;36451950200;56680525600;","Brain structure alterations in respect to tobacco consumption and nicotine dependence: a comparative voxel-based morphometry study",2018,"Frontiers in Neuroanatomy","12",, 43,"","",,3,"10.3389/fnana.2018.00043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049117499&doi=10.3389%2ffnana.2018.00043&partnerID=40&md5=72dc3985b43d486ff8c83ce30e5efa48",Article,"Final",Open Access,Scopus,2-s2.0-85049117499
"Lobchuk, M., Hoplock, L., Halas, G., West, C., Dika, C., Schroeder, W., Ashcroft, T., Clouston, K.C., Lemoine, J.","6602122412;56394582700;35798155500;55888622100;56607377000;57193534627;7004318391;54945269100;57202222574;","Heart health whispering: A randomized, controlled pilot study to promote nursing student perspective-taking on carers' health risk behaviors",2018,"BMC Nursing","17","1", 21,"","",,1,"10.1186/s12912-018-0291-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047462950&doi=10.1186%2fs12912-018-0291-1&partnerID=40&md5=decc9c0459d5044377dbfb262e2ae6de",Article,"Final",Open Access,Scopus,2-s2.0-85047462950
"Falgares, G., Marchetti, D., Manna, G., Musso, P., Oasi, O., Kopala-Sibley, D.C., De Santis, S., Verrocchio, M.C.","55954130900;55575526900;55753959800;55621673300;15926258600;35324932200;57193603109;37008840300;","Childhood maltreatment, pathological personality dimensions, and suicide risk in young adults",2018,"Frontiers in Psychology","9","MAY", 806,"","",,2,"10.3389/fpsyg.2018.00806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047404712&doi=10.3389%2ffpsyg.2018.00806&partnerID=40&md5=d81f87e0ed6cef25be25a554bc28fa61",Article,"Final",Open Access,Scopus,2-s2.0-85047404712
